截至2018/4/8為止，下列哪一支球隊為旅美投手陳偉殷所屬球隊？,巴爾的摩金鶯隊,邁阿密馬林魚隊,紐約洋基隊,B
下列哪一個棒球術語形容打者打出了一個落點巧妙、運氣成分高的安打？,德州安打,加州安打,佛州安打,A
為加速比賽進行，於2018年進行的規則修改限制正規九局賽暫停次數最多幾次？,6次,7次,8次,A
今年4/7~4/15於臺大綜合體育館舉行的網球賽事為以下何者？,臺維斯盃,華國三太子盃國際男子網球挑戰賽,臺北海碩網球公開賽,B
根據最新國際排球規則，一次暫停時間（一般暫停）為幾秒？,25秒,30秒,35秒,B
根據最新國際排球規則，一次暫停時間（技術暫停）為幾秒？,70秒,80秒,90秒,C
2017企業十三年排球聯賽，男子組得分王為以下何人？,黃世豪,吳宗軒,劉鴻敏,A
2017企業十三年排球聯賽，女子組得分后為以下何人？,陳菀婷,陳姿雅,張秝芸,B
撞球比賽中，母球是甚麼顏色？,黑色,紅色,白色,C
下列哪位臺灣女子高爾夫球員年齡最長？,曾雅妮,龔怡萍,盧曉晴,B
下列哪位選手在2017臺北世大運拿下網球男單金牌？,莊吉生,李冠毅,王宇佐,A
下列哪位選手因退出臺北世大運網球混雙賽事引起軒然大波？,詹詠然,謝淑薇,詹皓晴,A
臺灣網球好手詹詠然未曾和下列哪位選手搭檔過雙打？,詹皓晴,Martina Hingis,Angelique Kerber,C
下列哪位臺灣男子高爾夫球員最年輕？,潘政琮,俞俊安,劉永華,B
下列哪位網球員贏得最多大滿貫冠軍？,Pete Sampras,Roger Federer,Rafael Nadal,B
臺電男子排球隊中身高最高的球員是誰？,黃建逢,林宜暉,顏振富,C
2017臺北世大運，男子排球的冠軍為何國？,伊朗,俄羅斯,日本,A
2017臺北世大運，女子排球的冠軍為何國？,俄羅斯,日本,烏克蘭,A
臺灣網球好手盧彥勳曾打進哪個大滿貫八強？,美國網球公開賽,澳洲網球公開賽,溫布頓網球公開賽,C
下列哪位撞球選手並非中華民國籍？,吳珈慶,張玉龍,郭柏成,A
下列何人於今年澳洲網球公開賽一鳴驚人，打敗前球王Djokovic，並且闖進四強？,鄭泫,鄭大炫,泫雅,A
在高爾夫四大賽中，美國名人賽的冠軍得主，都會由上一屆的冠軍為其披上甚麼顏色的夾克？,藍色,綠色,紅色,B
下列哪位球員並非我國排球好手黃培閎在義大利超級排球聯賽的隊友？,石川祐希,Matt Anderson,Eric Shoji,B
國內知名桌球好手莊智淵參加過幾屆奧運？,兩次,三次,四次,C
下列哪個NBA球星曾被譽為船長？,克里斯漢斯沃,克里斯保羅,克里斯伊凡,B
NBA2017-18球季，哪隊是例行賽東區排名第一？,騎士,暴龍,老鷹,B
下列何者是中國羽球國家隊新生代雙打組合？,柴颷、洪煒,柴煒、洪颷,王佳欣、李勝木,B
請問下列何者未曾擔任過臺大校長?,傅斯年,楊泮池,李維昭,C
請問臺灣大學聯盟不包括下列何所學校,臺灣大學,臺北科技大學,臺灣師範大學,B
燙傷的正確處理步驟為何？,沖，脫，泡，蓋，送,脫，沖，泡，蓋，送,沖，泡，脫，蓋，送,A
衛生署公佈新版心肺復甦術(CPR)的正確步驟為何？,叫叫CABD,叫叫ABCD,叫叫CBAD,A
何種飲食不會提高血液的濃稠度，因而引發高血壓、高膽固醇血症？,高鹽,高油脂,高纖維,C
下列食物何者的膽固醇含量較低？,蛋黃,豬肝,米飯,C
下列哪一項食物不屬於精緻糖製食品？,蛋糕、糖果,飯糰、饅頭,雪碧、可樂,B
人類每天所需要的熱量，有多少比例應該來自於醣類？,60~65%,50~55%,40~45%,A
哪一種維生素會隨水排出體外，必須每天補充？,維生素A,維生素C,維生素E,B
缺乏下列何種維生素可能會導致夜盲症？,維生素A,維生素C	,維生素E,A
缺乏下列何種維生素可能會導致軟骨症？,維生素D,維生素C,維生素A,A
下列哪一種營養素與骨骼發育無關？,磷,維生素A,維生素E,C
可樂、汽水等碳酸飲料中的哪種礦物質，攝取過多會影響鈣的吸收？,鐵,碘,磷,C
缺乏下列何者營養素會引起貧血？,鈣,鐵,磷,B
人體的主要熱量來源為？,醣類,脂肪,蛋白質,A
下列何者不是老年時容易缺乏的營養素？,鈣質,鐵質,油脂,C
下列哪一個是比較健康的食用油？,豬油,橄欖油,奶油,B
下列哪一項食物對高血壓患者最不適宜？,醬菜,牛奶,葡萄酒,A
適量攝取下列何者營養素可以預防便祕？,蛋白質,纖維素,維生素,B
1吋為多少公分?,2.54,2.87,2.34,A
"1公斤為多少盎司(OZ)?
",35.274,38.243,37.652,A
1公斤大約為多少磅(pound)?,2.2,3.2,4.2,A
1公畝為多少平方公尺?,100,200,500,A
1坪大約為多少平方公尺?,2.3,3.3,4.3,B
下列何種金屬中毒會造成水俁病？,鉛,銅,汞,C
下列何種金屬中毒會造成痛痛病？,鉛,鎘,鉻,B
下列何種金屬中毒會導致烏腳病？,鉻,砷,銅,B
湖水優養化是因何種物質導致？,氮、磷,磷、砷,碘、砷,A
下列何者不是湖水優養化之結果？,湖水發臭,魚類死亡,增加湖水溶氧量,C
空氣中的何種物質會與雨水結合形成酸雨？,碳氧化物,硫氧化物,碳氫化合物,B
婦幼保護專線之電話號碼為何?,115,114,113,C
生命線協談專線之電話號碼為何?,1950,1995,1999,B
自殺防治諮詢安心專線之電話號碼為何？,"0800-788-995
",0800-212-369,0800-888-995,A
行政院消保會之聯絡電話為何?,1650,1950,1980,B
衛生署免費諮詢電話為何？,0800-055-123,0800-555-911,0800-888-995,C
健保局諮詢及醫療申訴專線為何？,0800-555-911,0800-212-369,0800-789-789,B
回收標誌中回收辦識碼為5之塑膠材質為何？,PET 寶特瓶,PVC 聚氯乙烯,"PP 聚丙烯
",C
回收標誌中回收辦識碼為1之塑膠材質為何？,PET 寶特瓶,PS 聚苯乙烯,HDPE 高密度聚乙烯,A
回收標誌中回收辦識碼為3之塑膠材質為何？ ,LDPE 低密度聚乙烯,PVC 聚氯乙烯,HDPE 高密度聚乙烯,B
俗稱的「保麗龍」成分為何？,聚苯乙烯,聚氯乙烯,聚丙烯,A
市售酒類之濃度測定是用何種計量方式？,體積莫耳濃度,體積百分濃度,重量百分濃度,B
酒精的成分為何？,甲醇,乙醇,丙醇,B
地球上晝夜變化的主要原因為何？,地球自轉,地球公轉,月球自轉,A
下列何者物品沒有運用到槓桿原理？,門把,開罐器,彈簧秤,C
一度電為多少千焦耳？,3600,7200,360,A
"常溫、常壓下，水的沸點大約為華氏多少度？
",272,212,100,B
"使用鋁箔紙時，較粗糙之霧面應朝外還是朝內？
",朝外,朝內 ,都可以,A
發電機是運用何種原理來產生電力？,電流磁效應,電磁感應,霍爾效應,B
"常溫、常壓下，冰的熔點大約為華氏多少度？
",32,42,52,A
市售「普拿疼」藥物主張不傷胃，但可能會對何種器官造成傷害？,肝,肺,心,A
菜市場常會販售豬的腰尺，請問「腰尺」為何種器官？,胰臟,心臟,腎臟,A
俗稱「腰子」為下列何種器官？,胰臟,脾臟,腎臟,C
在路上常會看到油漆成白色的儲存槽，其用意為和？,美觀,減少吸熱,增加日曬,B
市面上販售的便宜洗髮精，可能因含有何種成分會對人體造成傷害？,甲醛,PVC,矽靈,C
市面上販售的劣質玩具，可能因含有何種成分而對人體有害？,甲醛,丙酮,尿素,A
下列何種化學物質具有去漬效果？,甲烷,乙醛,丙酮,C
服用含下列何種成分的胃藥可能會造成脹氣？,"氫氧化鋁
",亞硝酸鹽,乙酸乙酯,A
千斤頂為運用何種原理運作的機具？,屏蔽效應,巴斯卡定律,歐姆定律,B
地中海貧血與海洋性貧血的差別在於？,血紅素高低,缺陷染色體不同,無差別,C
抬升物品時，使用下列何種滑輪較省力？,動滑輪,定滑輪,消耗的力相同,A
中國的「一帶一路」政策中，「一帶」指的是？,絲綢之路經濟帶,環渤海經濟帶,中國西北地帶,A
中國的「一帶一路」政策中，「一路」指的是？,21世紀海上絲綢之路,21世紀絲綢之路,21世紀中歐班列鐵路,A
一般家用冷氣供電種類為？,直流電,交流電,以上皆非,B
為何臺電透過電纜線運輸之電流要使用高壓電？,增加運輸速度,減少能量散失,減少輻射能量,B
請問婦女節為幾月幾日？,3月8日,4月3日,6月4日,A
請問植樹節為幾月幾日？,9月12日,6月5日,3月12日,C
請問青年節為幾月幾日？,3月24日,3月26日,3月29日,C
請問臺灣光復節為幾月幾日？,9月9日,9月12日,10月25日,C
請問民間宗教中，玉皇大帝的誕辰-天公生為幾月幾日？,農曆正月初九日,農曆三月二十三日,農歷正月十五日,A
下列何者不是元宵節的慶典？,放天燈,炸寒單,搶孤,C
請問中元節為幾月幾日？,農曆七月十五日,農曆三月二十五日,農曆九月初五日,A
下列關於農曆春節之習俗配對何者錯誤？,除夕–圍爐,初四–迎財神,初五–拜天公,C
在春節前夕，家家戶戶開始「掃塵」，下列何者並非掃塵的涵義？,將晦氣掃除出門,破舊立新,財源廣進,C
下列各年夜菜所代表的意義何者錯誤？,長年菜–長壽,元宵–除舊佈新,魚–年年有餘,B
下列何組選項為臺灣三大節日？,春節、清明節、端午節,春節、端午節、中秋節,春節、元宵節、端午節,B
「懸香草」為端午節的習俗之一，即將香草懸掛在門上，請問所懸之香草為何種植物？,菖蒲,艾草,兩者皆可,C
下列何者並非端午節的習俗？,驅三毒,喝雄黃酒,佩香囊,A
下列何者並非中元節的習俗？,放水燈,搶孤,炸寒單,C
臺灣著名的黑鮪魚觀光文化季在甚麼地方舉行？,台東,屏東,花蓮,B
下列觀光景點與相對應的地點何者正確？,桃園–慈湖,南投–獅頭山,八通關古道–宜蘭,A
"請問臺灣的颱風季約為何時？
",3月~5月,5月~7月,7月~9月,C
"請問臺灣的梅雨季約為何時？
",3月~4月,5月~6月,6月~7月,B
細懸浮微粒（PM2.5）為近來備受關注的議題，請問PM2.5是指直徑小於或等於多少的懸浮微粒？,2.5 釐米,2.5 微米,2.5奈米,B
請問PM2.5比起一般懸浮微粒更容易影響人體健康的原因為何？,可隨呼吸進入體內，積聚在氣管或肺中,毒性較強，不容易被人體代謝,顆粒較小，吸入時不容易被察覺,A
空氣中的懸浮微粒可能會對人體造成何種傷害？,"
肺癌",心血管疾病,以上皆是,C
"下列者並非一氧化碳中毒之症狀？
",頭痛,嘔吐,腹瀉,C
安裝熱水器時，遵守下列何者原則可減少一氧化碳中毒的可能？,選擇有CAS檢驗合格標示的熱水器,保持熱水器裝設地點通風良好,以上皆是,B
下列何者非內政部認可之爆竹煙火認可專業機構？,財團法人危險物品安全基金會,國立雲林科技大學,中華煙火安全暨管理協會,C
乾粉滅火器之操作口訣為?,拉、瞄、壓、掃,拉、壓、瞄、掃,拉、掃、壓、瞄,A
請問活性碳口罩相較於一般口罩有什麼功能？,隔絕灰塵黑煙,過濾部分細菌、病毒,吸附臭味,C
下列關於外科口罩之敘述何者正確？,清洗後可重複使用,可阻擋90%以上次微米顆粒,主要由棉布製成,B
市售免洗筷大部分是用什麼材料製成？,木頭,竹子,密集板,B
"免洗筷浸泡在熱水中會產生何種化學物質？
",二氧化硫,過氧化氫,聯苯,A
食藥署公告的「免洗筷衛生標準」不得驗出什麼添加物？,過氧化氫,過氧化鈉,以上皆是,A
味精的主要原料是什麼？,山梨酸鉀,麩胺酸鈉,核黃素,B
下列何者並非食品添加之防腐劑？,亞硝酸鈉,山梨酸鉀,醋磺內脂鉀,C
下列何種電池有較強烈的記憶效應，而且容量較低，含有毒物質，現已被淘汰？,鉛酸電池,鎳鎘電池,鎳氫電池,B
大部分智慧型手機所使用之電池為何種電池？,鉛蓄電池,鋰離子電池,鎳氫電池,B
下列何種電池電壓最大？,鋅錳電池,鉛酸電池,鋰離子電池,C
下列何者並非手機所使用之鋰電池的優點？,無記憶效應,容量大,成本低,C
有關汽車充電時的電池連接方式何者正確？,正極接正極，負極接負極,正極接負極,無特定連接放式,C
下列何者並非拍證件照時應遵守之規定？,不可遮蓋耳朵,不可遮蓋眉毛,不可染頭髮,C
"下列何者非運動過度之症狀？
",食慾增加,失眠,免疫力下降,A
在山上遇到熊時，不應採取何種行為自保？,以S型跑法快速逃離,往下坡處跑,裝死,C
請問臺灣西瓜主要產期約為何時？,1月~4月,4月~7月,7月~10月,B
請問臺灣草莓主要產期約為何時？,4月~8月,8月~12月,12月~3月,C
請問下列魚類何者並非臺灣外來種？,吳郭魚,大肚魚,布氏石斑魚,C
請問下列植物何者並非臺灣外來種？,小花蔓澤蘭,布袋蓮,柳葉石櫟,C
下列清明節常見的祭品與所代表的吉祥意義配對，何者錯誤？,丁仔粿-添丁,麵龜-長壽,紅龜粿-吉祥如意,C
下列臺灣特產與地名之配對何者錯誤？,澎湖-黑糖糕,臺東-金棗,新竹-米粉,B
臺灣咖啡節為何地方政府為推廣臺灣咖啡所舉行？,南投縣政府,嘉義縣政府,雲林縣政府,C
下列何者並非三寶行為？,從右側超車,紅燈右轉,兩段式轉彎,C
在高速公路上爆胎時，下列何者處理方式正確？,放開油門,及時踩煞車,急轉方向盤,A
在高速公路上爆胎時，下列何者處理方式錯誤？,打開雙跳燈,大力踩煞車,穩住方向盤,B
下列何者措施可預防高速公路上汽車爆胎？,上路前檢查胎壓,定期將輪胎換位,以上皆是,C
在臺灣須年滿幾歲才能考駕照？,18歲,20歲,22歲,A
請問報考普通輕型機車駕照考試需新台幣多少元？,250元,350元,450元,A
請問持有普通小型車以上級數之駕照者，報名機車路考，體檢表多久內免體檢？,半年,一年,兩年,B
如機車駕照考試不及格需距離上次考試時間多久後才可重考？,7天,15天,20天,A
請問普通重型機車為汽缸總排氣量介於哪個區間之二輪或三輪機車？,50~125(立方公分),50~200(立方公分),50~250(立方公分),C
請問棉被能夠保暖主要是防止熱以何種形式散失？,傳導,對流,輻射,B
請問使用鋁箔紙時，粗糙面應該朝外還是朝內？,朝外,朝內,都可以,A
請問近視眼鏡是由何種鏡所製成？,凸透鏡,凹透鏡,凹面鏡,B
"請問放大鏡是以何種鏡所製成？
",凸透鏡,凹透鏡,凹面鏡,A
請問影子的產生是因為光的何種特性？,直進性,波粒二項性,折射,A
請問光在何種介質中行進速度最快？,空氣,水,玻璃,A
"請問光走一光年的距離所需時間為多少？
",瞬間,一年,不一定,B
"下列何種物品是利用光的直進性所製成？
",望遠鏡,日晷,眼鏡,B
使用滅火器滅火時，應朝火源的何處噴灑？,頂端,中間,底部,C
1GB為多少MB？,1000MB,1024MB,2048MB,B
變壓器是利用何種原理所製成？,電流磁效應,電磁感應,霍爾效應,B
變壓器需接上何種電流才能使用？,直流電,交流電,以上皆可,B
選購延長線要注意什麼呢?,商品安全標章,自動斷電保護機制,以上皆是,C
一般人每天建議攝取水量約為多少？,1000ml,2000ml,3000ml,B
"一次喝太多水可能會造成甚麼影響？
",腎臟水腫,促進體內排毒,減少對食物熱量的吸收,A
下列何者並非人體缺水容易引發的健康問題？,便祕,尿道感染,水腫,C
"下列關於健保卡使用之敘述何者正確？
",可在臺灣的邦交國使用,一般感冒可辦理自墊醫療費用核退,境外就醫自墊醫療費用核退有上限,C
